flight_id,departure_city,destination_city,airline,departure_hour,distance_km,booking_days,is_weekend,flight_duration_hours,demand_level,price_usd
1933,Seattle,San Francisco,United,7,3162,54,1,3.2,High,278.87
1934,Atlanta,Seattle,United,16,2299,43,1,2.5,Medium,172.98
1935,Denver,Seattle,United,18,2564,5,1,2.8,Medium,403.97
1936,Seattle,New York,American,2,2053,21,1,2.1,High,319.71
1937,San Francisco,Atlanta,JetBlue,3,1372,86,1,2.0,Low,150.0
1938,Atlanta,Chicago,United,18,1469,26,1,2.3,Low,178.32
1939,Chicago,Los Angeles,Delta,0,1406,62,1,2.0,Low,150.0
1940,Denver,Miami,United,16,3219,86,0,3.4,Medium,186.21
1941,Los Angeles,Atlanta,Southwest,6,1688,35,0,2.2,Low,150.0
1942,Los Angeles,Boston,Delta,22,2168,16,0,2.8,High,255.89
1943,Miami,Chicago,JetBlue,6,1589,54,1,2.0,High,186.05
1944,Boston,Atlanta,United,9,1748,63,1,2.5,Medium,150.0
1945,San Francisco,Denver,American,5,2046,71,1,2.4,Medium,176.14
1946,Atlanta,New York,American,17,4146,64,1,4.3,High,338.99
1947,Boston,Chicago,United,0,1367,88,0,2.0,Medium,150.0
1948,Boston,Houston,Southwest,23,1631,17,1,2.6,High,300.88
1949,Denver,Houston,American,3,2256,42,0,2.7,High,176.37
1950,Los Angeles,New York,Delta,6,4900,52,0,5.2,High,322.55
1951,Chicago,Houston,Southwest,16,2668,65,1,3.6,High,265.16
1952,Seattle,New York,JetBlue,22,3779,50,1,4.3,High,329.85
1953,Los Angeles,San Francisco,JetBlue,15,1693,17,0,2.4,Medium,189.89
1954,San Francisco,New York,American,11,1241,15,1,2.0,Low,150.0
1955,San Francisco,Seattle,Southwest,22,3516,14,1,4.3,Medium,311.08
1956,Atlanta,Houston,American,18,4936,3,0,5.9,Medium,510.17
1957,Seattle,Miami,JetBlue,5,2332,17,1,2.7,Medium,279.82
1958,Chicago,Seattle,American,14,1743,20,1,2.2,High,274.59
1959,Atlanta,San Francisco,Southwest,21,1111,45,1,2.1,Low,150.0
1960,Denver,Atlanta,United,3,3921,65,0,4.1,High,251.1
1961,Chicago,Boston,JetBlue,5,1239,2,0,2.1,High,320.22
1962,Chicago,Los Angeles,United,11,2220,88,1,2.5,Low,150.0
1963,Boston,New York,Southwest,12,2597,31,1,3.2,High,263.31
1964,Atlanta,Houston,JetBlue,13,1404,7,0,2.4,Medium,247.21
1965,New York,Seattle,American,6,2310,87,1,3.2,High,248.53
1966,Los Angeles,San Francisco,American,16,1583,44,0,2.3,Low,150.0
1967,Atlanta,Denver,American,7,2690,55,1,3.1,Low,174.75
1968,Chicago,San Francisco,JetBlue,13,4657,77,1,5.4,Low,219.48
1969,Miami,Chicago,JetBlue,3,2327,2,1,3.0,Low,315.79
1970,Chicago,San Francisco,American,10,2056,56,1,2.8,Low,155.87
1971,Chicago,Denver,American,3,2538,62,1,3.3,High,253.33
1972,Seattle,Atlanta,United,14,4856,38,1,5.2,Low,236.28
1973,Houston,Seattle,JetBlue,3,4390,37,1,4.4,Low,202.65
1974,Seattle,Boston,American,16,4684,63,1,5.2,Low,228.2
1975,Atlanta,Chicago,Southwest,4,1495,11,1,2.3,Medium,321.96
1976,Miami,Seattle,American,15,1212,55,0,2.0,Medium,150.0
1977,Los Angeles,Chicago,JetBlue,11,1829,32,1,2.0,Low,150.0
1978,Miami,San Francisco,American,22,1981,80,1,2.3,High,219.62
1979,Houston,New York,United,9,4080,20,0,4.7,Medium,295.7
1980,Atlanta,Boston,Delta,17,3445,66,1,4.2,Medium,225.13
1981,Miami,New York,JetBlue,23,3400,24,0,3.9,Medium,265.28
1982,Chicago,Los Angeles,JetBlue,1,1968,32,1,2.5,Low,150.0
1983,Miami,Denver,Delta,2,3019,36,1,3.9,High,262.69
1984,Denver,Houston,American,10,3083,15,1,4.1,High,387.94
1985,Atlanta,Houston,United,15,4081,34,0,4.7,Medium,194.8
1986,Los Angeles,Houston,American,3,3066,90,0,3.7,Medium,176.51
1987,Atlanta,Houston,Delta,12,2577,32,0,3.0,Low,150.0
1988,Chicago,Miami,United,9,4888,86,0,5.8,Medium,230.41
1989,Denver,Boston,Southwest,14,1471,55,1,2.3,High,176.48
1990,Denver,Atlanta,Southwest,19,2103,26,0,2.6,Medium,198.04
1991,Chicago,New York,United,23,1248,61,0,2.0,High,150.0
1992,Chicago,New York,Southwest,9,2303,14,0,2.9,Medium,224.63
1993,Denver,San Francisco,United,21,2903,90,1,3.4,Low,183.42
1994,Denver,Chicago,American,14,3265,65,0,4.0,High,246.35
1995,Seattle,Chicago,American,7,2667,79,1,2.7,Medium,199.82
1996,Denver,Seattle,Delta,17,1268,24,1,2.0,High,258.22
1997,New York,Seattle,American,13,2983,25,0,3.4,High,340.37
1998,New York,Houston,American,9,1118,76,0,2.0,Medium,150.0
1999,Los Angeles,Miami,Delta,13,2669,81,0,3.5,Medium,161.26
2000,New York,Denver,JetBlue,6,3594,82,1,4.1,Low,168.54
